,X_array,Y
108,"[7, 11, 4, 8, 1, 3, 2, 1, 3, 3, 0, 5, 2, 1, 1, 0, 1, 3, 1, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",1
109,"[6, 8, 6, 7, 2, 0, 3, 1, 2, 3, 0, 2, 1, 2, 2, 1, 1, 3, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1
110,"[7, 6, 11, 4, 1, 1, 4, 1, 0, 2, 3, 1, 5, 2, 1, 2, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",1
111,"[7, 13, 9, 6, 1, 2, 3, 1, 3, 4, 2, 4, 1, 5, 1, 1, 1, 2, 3, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1
112,"[6, 4, 12, 9, 1, 2, 3, 0, 3, 0, 0, 1, 1, 1, 3, 7, 0, 1, 6, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 0]",1
113,"[3, 10, 9, 4, 0, 0, 3, 0, 2, 4, 2, 2, 1, 5, 1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
114,"[9, 3, 5, 8, 2, 2, 1, 3, 1, 1, 0, 1, 3, 0, 2, 0, 3, 0, 2, 3, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]",1
115,"[15, 10, 5, 12, 7, 4, 0, 4, 1, 3, 2, 3, 1, 1, 0, 3, 5, 2, 3, 2, 2, 2, 0, 3, 0, 2, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",1
116,"[11, 8, 11, 17, 2, 2, 4, 3, 4, 1, 0, 3, 3, 3, 1, 3, 2, 2, 6, 7, 0, 0, 1, 1, 0, 0, 0, 2, 3, 1, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 2, 1, 2, 1, 0, 3, 3]",1
117,"[11, 8, 17, 11, 2, 3, 5, 1, 3, 0, 1, 3, 6, 5, 2, 4, 0, 0, 9, 2, 0, 0, 2, 0, 1, 0, 1, 1, 1, 3, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 1, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 1, 1]",1
118,"[2, 9, 5, 4, 1, 1, 0, 0, 0, 7, 1, 0, 0, 1, 3, 1, 0, 0, 1, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2]",1
119,"[10, 5, 8, 13, 3, 1, 2, 3, 1, 1, 0, 3, 2, 0, 1, 5, 3, 3, 5, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 2, 0, 0, 1, 0, 1, 0, 2, 2, 0, 1, 2, 1, 1, 0, 0]",1
120,"[6, 9, 5, 8, 1, 2, 2, 1, 3, 1, 1, 4, 1, 1, 1, 1, 0, 5, 1, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 1, 0, 0, 1, 0, 1]",1
121,"[5, 12, 13, 3, 1, 3, 0, 1, 1, 4, 5, 1, 2, 4, 7, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 1, 1, 2, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
122,"[9, 9, 9, 3, 2, 4, 1, 2, 5, 3, 0, 1, 1, 2, 5, 0, 0, 0, 3, 0, 0, 2, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
123,"[8, 7, 15, 5, 1, 3, 3, 1, 5, 0, 0, 2, 2, 4, 7, 1, 0, 0, 4, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 2, 0, 0, 2, 0, 2, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0]",1
124,"[21, 9, 18, 6, 11, 5, 5, 0, 3, 1, 1, 3, 5, 3, 8, 2, 1, 0, 4, 1, 5, 4, 2, 0, 1, 1, 0, 3, 1, 1, 2, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 3, 1, 1, 0, 1, 0, 1, 0, 3, 2, 2, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0]",1
125,"[11, 5, 8, 16, 3, 2, 2, 4, 3, 1, 0, 1, 1, 0, 1, 6, 3, 2, 5, 5, 1, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 4, 0, 1, 3, 1]",1
126,"[10, 3, 7, 5, 5, 1, 3, 1, 2, 0, 0, 1, 2, 1, 2, 1, 0, 1, 2, 2, 3, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",1
127,"[6, 4, 8, 8, 1, 1, 1, 3, 2, 1, 0, 1, 1, 2, 4, 1, 1, 0, 3, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 2]",1
128,"[12, 9, 4, 4, 3, 3, 3, 3, 7, 1, 0, 1, 0, 2, 1, 0, 1, 3, 0, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 3, 0, 0, 3, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
129,"[7, 10, 11, 9, 0, 5, 1, 1, 4, 1, 1, 4, 2, 2, 2, 4, 1, 1, 7, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 4, 0, 0, 0, 0]",1
130,"[15, 7, 14, 11, 7, 1, 5, 2, 1, 2, 0, 4, 4, 2, 5, 2, 2, 2, 4, 3, 4, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 1, 0, 1, 3, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 4, 0, 1, 1, 0, 1]",1
131,"[4, 5, 9, 5, 0, 2, 0, 2, 2, 0, 2, 1, 2, 1, 5, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0]",1
132,"[10, 17, 7, 17, 4, 3, 1, 2, 2, 11, 0, 4, 0, 2, 3, 1, 4, 1, 2, 10, 2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 7, 0, 3, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 8]",1
133,"[9, 1, 4, 14, 3, 1, 0, 5, 0, 0, 0, 1, 2, 0, 1, 1, 3, 0, 3, 7, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 4]",1
134,"[14, 10, 11, 8, 5, 3, 6, 0, 5, 3, 0, 2, 3, 2, 3, 3, 1, 2, 1, 3, 1, 1, 3, 0, 2, 0, 0, 1, 1, 0, 2, 3, 0, 0, 0, 0, 2, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-1
135,"[7, 5, 3, 9, 1, 3, 1, 2, 0, 0, 0, 4, 0, 1, 0, 2, 5, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",-1
136,"[10, 5, 5, 9, 3, 1, 4, 2, 4, 0, 0, 1, 1, 1, 0, 3, 2, 2, 1, 3, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 3, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",-1
137,"[7, 11, 9, 15, 3, 1, 1, 2, 1, 2, 1, 6, 1, 4, 3, 1, 1, 4, 4, 6, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 1, 3, 0, 1, 0, 0, 1, 0, 0, 3, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 1, 0, 3, 0, 1, 1, 2, 2]",-1
138,"[12, 12, 8, 19, 2, 3, 1, 6, 3, 4, 1, 3, 1, 3, 0, 4, 5, 2, 6, 6, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 1, 2, 0, 1, 3, 0, 1, 0, 2, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 1, 2, 0, 1, 0, 0, 1, 3, 0, 2, 0, 2, 2, 2]",-1
139,"[0, 10, 7, 8, 0, 0, 0, 0, 0, 1, 2, 6, 0, 5, 1, 1, 0, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 2, 1, 0, 0, 1, 0, 0]",-1
140,"[11, 3, 7, 10, 6, 1, 1, 3, 1, 1, 1, 0, 2, 0, 1, 4, 1, 1, 4, 3, 3, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 2]",-1
141,"[3, 5, 6, 10, 0, 0, 1, 2, 2, 1, 1, 1, 0, 0, 3, 3, 1, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",-1
142,"[7, 3, 9, 11, 2, 1, 2, 1, 1, 1, 1, 0, 4, 0, 2, 3, 0, 0, 4, 7, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 4, 3]",-1
143,"[8, 17, 15, 9, 1, 1, 3, 3, 3, 2, 7, 5, 2, 9, 3, 1, 2, 4, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 0, 0, 2, 4, 1, 0, 1, 2, 1, 0, 0, 1, 0, 1, 1, 1, 4, 3, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0]",-1
144,"[5, 7, 10, 5, 0, 1, 3, 1, 2, 3, 1, 1, 2, 2, 4, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",-1
145,"[12, 6, 5, 13, 4, 0, 2, 6, 1, 2, 0, 3, 2, 2, 0, 1, 5, 2, 3, 2, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 3, 1, 0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 0]",-1
146,"[4, 0, 7, 22, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 6, 2, 0, 5, 14, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 4, 9]",-1
147,"[6, 7, 2, 8, 2, 1, 2, 0, 2, 1, 0, 4, 1, 1, 0, 0, 1, 3, 0, 4, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2]",-1
148,"[6, 11, 4, 6, 1, 1, 2, 1, 3, 6, 0, 2, 1, 2, 1, 0, 1, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 3, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",-1
149,"[14, 15, 8, 14, 2, 5, 3, 4, 6, 5, 0, 4, 2, 1, 2, 3, 4, 3, 3, 3, 1, 1, 0, 0, 2, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 0, 0, 4, 1, 1, 3, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1]",-1
150,"[6, 6, 6, 5, 2, 1, 1, 2, 2, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",-1
151,"[9, 5, 15, 2, 2, 1, 5, 1, 2, 1, 1, 0, 5, 2, 7, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 1, 1, 0, 1, 0, 3, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",-1
152,"[12, 3, 6, 7, 6, 2, 2, 1, 0, 1, 0, 2, 4, 0, 1, 1, 2, 0, 2, 3, 3, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1]",-1
153,"[5, 5, 3, 14, 0, 1, 1, 2, 3, 0, 1, 1, 0, 1, 0, 2, 2, 2, 1, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5]",-1
154,"[13, 2, 6, 7, 7, 0, 2, 4, 1, 0, 0, 1, 3, 0, 2, 1, 2, 2, 1, 1, 5, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",-1
155,"[13, 7, 4, 7, 4, 2, 2, 4, 5, 1, 0, 1, 2, 1, 1, 0, 2, 3, 1, 1, 1, 1, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",-1
156,"[5, 16, 2, 1, 0, 4, 1, 0, 3, 10, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 6, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1
157,"[7, 6, 12, 5, 3, 2, 2, 0, 2, 0, 1, 3, 2, 2, 6, 1, 0, 2, 3, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0]",-1
158,"[2, 6, 7, 9, 1, 0, 0, 1, 1, 2, 0, 2, 0, 0, 5, 2, 0, 3, 2, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 2, 2]",-1
159,"[2, 9, 8, 6, 0, 1, 1, 0, 2, 2, 1, 4, 0, 2, 3, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0]",-1
160,"[13, 4, 4, 14, 4, 0, 1, 8, 2, 1, 0, 1, 1, 0, 1, 2, 5, 3, 2, 3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 3, 1, 1, 0, 1, 1, 0, 0, 1, 0, 2, 1, 0]",-1
161,"[11, 4, 3, 12, 5, 1, 1, 4, 2, 0, 0, 2, 1, 1, 1, 0, 2, 2, 1, 6, 1, 0, 1, 3, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 2]",-1
